class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
None,0.461722612,0.098216824,-0.399050891,0.999990225,0.469142526,0.083795138,-0.382000387,0.999956906,0.474098206,0.083903641,-0.381992847,0.999957263,0.477989912,0.084589921,-0.381955773,0.999953151,0.455232918,0.084393039,-0.37915948,0.999953866,0.45126611,0.084726878,-0.379173487,0.999948919,0.446464539,0.085538946,-0.379189938,0.999940932,0.484852701,0.094108105,-0.256691933,0.999918222,0.443365872,0.094767541,-0.243841529,0.999863327,0.470718324,0.118032679,-0.350862503,0.999984622,0.454393685,0.118682332,-0.347191542,0.999979496,0.526970744,0.207939193,-0.173566312,0.999980092,0.407821,0.206883639,-0.133951619,0.999964833,0.542735696,0.323334277,-0.121568516,0.993481994,0.390437603,0.325007141,-0.05752914,0.96689558,0.54712534,0.421855628,-0.24500528,0.990235507,0.377636701,0.422717035,-0.153997391,0.96078819,0.551881433,0.457046211,-0.280247658,0.978252113,0.372143775,0.458351582,-0.185228363,0.928842306,0.544126511,0.454073489,-0.323317856,0.9796893,0.378043771,0.457579672,-0.230855301,0.933586299,0.539608181,0.44267115,-0.263828486,0.974265039,0.381881326,0.446718007,-0.174985871,0.927062809,0.497582376,0.444059223,-0.009899975,0.999812424,0.428338289,0.442391247,0.009760044,0.999864578,0.503406644,0.602988541,0.037102588,0.996127605,0.420760572,0.596927822,0.048307784,0.996778846,0.503687978,0.739828765,0.274623424,0.995242476,0.427690268,0.740362823,0.2761195,0.996325374,0.494254649,0.759797275,0.288856477,0.928085208,0.434912145,0.758959532,0.28910172,0.943015337,0.515382528,0.801604867,0.13841638,0.992699385,0.408618748,0.799495637,0.142201886,0.994204283
None,0.46182704,0.098211117,-0.399056375,0.999990225,0.469207376,0.083800346,-0.382008821,0.999956906,0.474171549,0.08391349,-0.38200134,0.999957204,0.478021443,0.084601261,-0.381964266,0.999953151,0.455319345,0.084407575,-0.379164279,0.999953806,0.451386869,0.084764935,-0.379178375,0.9999488,0.446569771,0.08558964,-0.379195035,0.999940813,0.484900057,0.094123311,-0.256694973,0.999918461,0.443416119,0.094789848,-0.24383536,0.999862731,0.470869303,0.118029445,-0.350860059,0.999984622,0.454524606,0.118677035,-0.347190201,0.999979436,0.527088404,0.207938612,-0.173551619,0.999980032,0.407953501,0.206856832,-0.133866698,0.999964595,0.542906821,0.323469847,-0.120694615,0.993507445,0.390536934,0.324940175,-0.057926942,0.966692865,0.54712975,0.422046781,-0.241966695,0.990260541,0.377761096,0.42267409,-0.15405111,0.960661709,0.551873922,0.457333177,-0.276984155,0.97829026,0.372140795,0.458237469,-0.185608983,0.928734064,0.544106603,0.454256684,-0.320343703,0.979723275,0.378040522,0.457493961,-0.231471136,0.933499277,0.539604187,0.442926973,-0.260749489,0.974292397,0.381898582,0.446629852,-0.175185978,0.926958084,0.497720569,0.444096118,-0.00997632,0.999810994,0.428443104,0.442382514,0.009840424,0.999864638,0.503471553,0.602989733,0.037357766,0.99612838,0.420806587,0.596684754,0.048131976,0.996789277,0.503692865,0.739473343,0.276797205,0.995227814,0.427691609,0.740359068,0.27405265,0.996339381,0.494255155,0.759362161,0.291108221,0.927868426,0.434909523,0.758957863,0.286634415,0.943273127,0.515294135,0.801541507,0.140931085,0.992673814,0.408490002,0.79950124,0.139501616,0.994213104
None,0.461909533,0.09820541,-0.399133533,0.999990225,0.469260544,0.083805777,-0.382093251,0.999956906,0.474231482,0.083923079,-0.382085741,0.999957204,0.478048623,0.084612139,-0.382048637,0.999953151,0.455388635,0.084420308,-0.379244268,0.999953806,0.451481193,0.084795997,-0.379258513,0.9999488,0.446653426,0.085630007,-0.379275739,0.999940813,0.484939754,0.094137087,-0.256757528,0.999918699,0.443458557,0.094808534,-0.243873745,0.999862313,0.470985264,0.1180268,-0.350912422,0.999984622,0.454626471,0.118672103,-0.347238362,0.999979377,0.527184904,0.207938507,-0.173538074,0.999979973,0.408054888,0.206835359,-0.1339055,0.999964356,0.543037832,0.32358405,-0.120010577,0.993531525,0.390605062,0.324883014,-0.05825603,0.966532826,0.547132492,0.422196448,-0.239879057,0.990287483,0.377846122,0.422636122,-0.154555753,0.960558772,0.551866293,0.45754984,-0.274690688,0.978330255,0.372138202,0.458146214,-0.186376676,0.928643227,0.544090331,0.454403341,-0.31819275,0.979759395,0.378037393,0.457425654,-0.232328027,0.933426619,0.539600492,0.44313252,-0.258639991,0.974325001,0.381911337,0.446558684,-0.175768524,0.926870346,0.497821093,0.444114804,-0.010008899,0.999809682,0.428525031,0.442365944,0.009875043,0.999864638,0.503529251,0.602991462,0.037434679,0.996128619,0.420846552,0.596506834,0.047917254,0.996797383,0.503697932,0.73922646,0.277444214,0.995214224,0.427693188,0.740352273,0.272762507,0.996351302,0.494255245,0.759093106,0.291743517,0.927661419,0.434906572,0.75895524,0.285164654,0.943482041,0.515226543,0.80148834,0.141649112,0.99265027,0.408394814,0.799529254,0.137944192,0.994220197
None,0.461921602,0.098180369,-0.399204731,0.999990284,0.46927613,0.083787911,-0.382132798,0.999957323,0.474253237,0.083907694,-0.382125705,0.999957561,0.478060812,0.084602192,-0.382089138,0.999953628,0.455402136,0.084405079,-0.379260957,0.999954164,0.451500475,0.084787354,-0.37927562,0.999949217,0.446669102,0.085625052,-0.379292905,0.999941289,0.485011756,0.094145581,-0.256751776,0.999919593,0.443497568,0.094811603,-0.243730903,0.999863267,0.471029848,0.118024498,-0.350958109,0.999984741,0.454646409,0.118661366,-0.347251326,0.999979496,0.527264714,0.207983017,-0.173365876,0.999980032,0.408199251,0.206807435,-0.133759692,0.999964297,0.543054342,0.323636234,-0.119264379,0.993575573,0.390701354,0.324841708,-0.058366377,0.966521859,0.547171474,0.422264695,-0.238653183,0.990323305,0.378002048,0.422546864,-0.154669225,0.960432291,0.551869452,0.457582027,-0.273391485,0.978366733,0.37218529,0.458017081,-0.186572939,0.92840898,0.544108212,0.454435617,-0.317020267,0.979793549,0.378066748,0.457238674,-0.232454732,0.93321228,0.539646506,0.443189651,-0.257438272,0.974351764,0.381973803,0.446364671,-0.175852612,0.926616788,0.497851223,0.444224089,-0.010007561,0.999809742,0.42853713,0.442370325,0.009873883,0.999865055,0.503566682,0.603172123,0.037283916,0.996116757,0.420847982,0.596521616,0.047462601,0.996807456,0.503700912,0.739308476,0.277148455,0.995208144,0.427701712,0.740377843,0.272402763,0.996363819,0.494248688,0.759409249,0.291399926,0.927676857,0.434904486,0.758958817,0.28481251,0.94357717,0.515241265,0.801578522,0.141439795,0.99264425,0.408406019,0.799568892,0.137328312,0.994236469
None,0.461928755,0.098193154,-0.40217644,0.999990404,0.469283968,0.083807297,-0.385091245,0.99995774,0.474260747,0.083929375,-0.385080218,0.999957979,0.47806555,0.084622391,-0.385043681,0.999954104,0.455420822,0.084443212,-0.382215559,0.999954641,0.451530933,0.084850073,-0.382234454,0.999949753,0.446701467,0.085686013,-0.382253081,0.999942005,0.485028982,0.094178334,-0.259667546,0.999920428,0.443555653,0.094841428,-0.246505469,0.999864757,0.471040398,0.118074372,-0.353899211,0.99998486,0.454669297,0.118719228,-0.35015896,0.999979675,0.527358055,0.208049849,-0.174975783,0.999980032,0.408298641,0.20680657,-0.136333838,0.999964356,0.543057799,0.323845655,-0.119467601,0.993574858,0.390703738,0.324764043,-0.061715163,0.966857612,0.547181726,0.422516882,-0.238171652,0.990314722,0.37802127,0.42255801,-0.157735914,0.960795701,0.551870704,0.457777351,-0.272539526,0.978322029,0.372184604,0.458017737,-0.189529806,0.928841114,0.544106424,0.454647362,-0.316153646,0.979754567,0.378081053,0.457248688,-0.234752372,0.933615506,0.539646983,0.443533421,-0.256961793,0.974309146,0.381999135,0.446413159,-0.178585485,0.927060783,0.497858673,0.444103777,-0.010008909,0.999809444,0.428562552,0.442032725,0.009875299,0.999864519,0.503587127,0.603058159,0.033507802,0.996139407,0.420844734,0.59611094,0.047587734,0.996809185,0.503768981,0.739302039,0.272181213,0.995231986,0.427696377,0.740296066,0.274630994,0.996369958,0.494369328,0.759409189,0.286218584,0.927297413,0.434897423,0.758936822,0.287406683,0.94341135,0.515236795,0.801576853,0.134548679,0.992670476,0.408406019,0.799548566,0.139858708,0.99424994
None,0.461933553,0.098193027,-0.401189506,0.999990404,0.469296634,0.083811879,-0.38407442,0.999957919,0.474278688,0.083934784,-0.384064645,0.999958158,0.478076518,0.084629737,-0.384030282,0.999954343,0.455428451,0.084467277,-0.381207258,0.99995476,0.451535404,0.084893271,-0.381223917,0.999949872,0.4467071,0.085731551,-0.381242603,0.999942183,0.485063553,0.094202228,-0.258965969,0.999920845,0.443568081,0.094853096,-0.245813802,0.999865115,0.471049011,0.118103601,-0.353083193,0.99998492,0.454674572,0.118763521,-0.349345773,0.999979734,0.527360559,0.208167508,-0.174793214,0.999979973,0.408296436,0.206858799,-0.136183515,0.999964118,0.543060362,0.323896408,-0.119495645,0.993570089,0.390616894,0.324762166,-0.061695326,0.966718137,0.547204137,0.422528088,-0.238294393,0.990297794,0.377888024,0.422559232,-0.157333106,0.960598648,0.551886201,0.457781166,-0.272639304,0.978276968,0.372078359,0.458098054,-0.188850492,0.928481698,0.544128835,0.454676628,-0.316156089,0.97971493,0.378038466,0.457378715,-0.234055728,0.933291018,0.539676964,0.443599403,-0.257072061,0.974262655,0.381952196,0.446551859,-0.178187475,0.926773906,0.497802258,0.444130808,-0.009947218,0.999808073,0.428565919,0.442082047,0.00981359,0.999863148,0.503632903,0.603056073,0.031972129,0.996157289,0.420844495,0.596177816,0.047606174,0.996815145,0.503727257,0.739387631,0.267765611,0.995238423,0.42771396,0.740345538,0.274686188,0.996370733,0.494245231,0.759465516,0.281493038,0.927225351,0.434910953,0.758945584,0.287477553,0.943271101,0.515263915,0.801680446,0.130260855,0.992661774,0.408396304,0.799567461,0.14005968,0.994240403
None,0.524151802,0.090764165,-0.216402099,0.99914217,0.517319441,0.075249642,-0.200612038,0.997394085,0.516685367,0.075022072,-0.200624198,0.996779621,0.515832245,0.074883156,-0.200595662,0.997589588,0.514726281,0.075767636,-0.248480275,0.998585463,0.512408137,0.075896949,-0.248544857,0.998538375,0.509838879,0.076099247,-0.248696521,0.99881649,0.500151932,0.08475396,-0.098398522,0.9925161,0.49355787,0.086170465,-0.314298689,0.998555243,0.520485103,0.108560681,-0.171361431,0.999138474,0.517171443,0.108289331,-0.233863041,0.999528646,0.495068491,0.192285195,0.07185667,0.998803258,0.465248972,0.186782271,-0.39718309,0.999979734,0.493084043,0.319286138,0.155438155,0.119131498,0.467161596,0.321874648,-0.450264066,0.993481934,0.517847419,0.418548793,0.071760461,0.249646187,0.497930825,0.431106001,-0.45173797,0.985098839,0.522657931,0.450457007,0.063089877,0.240680367,0.501149893,0.463459134,-0.504899442,0.972607434,0.523333311,0.45310989,0.024074061,0.255521625,0.51176846,0.462614745,-0.504116952,0.96903497,0.522180438,0.440272272,0.050409626,0.262356281,0.51256144,0.451112837,-0.450411141,0.944909632,0.492959648,0.426292956,0.146811143,0.998707294,0.47313562,0.42384249,-0.146958739,0.999254405,0.491137803,0.587386012,0.287360907,0.471652508,0.472603172,0.59899199,-0.004570124,0.979773462,0.473003447,0.732614756,0.498567402,0.733214855,0.470389038,0.764186323,0.188015714,0.988954186,0.459893882,0.759662867,0.514158905,0.798016846,0.459241927,0.795457542,0.199222475,0.964512825,0.52403152,0.765408695,0.43749243,0.899106324,0.527720332,0.797248006,0.070472531,0.986393869
None,0.523789525,0.090469025,-0.213267654,0.999104977,0.516165853,0.074997917,-0.197436035,0.997310519,0.515431046,0.074756861,-0.197456032,0.99668467,0.514523149,0.074652433,-0.197417393,0.997502089,0.513741612,0.07553789,-0.244196415,0.998527944,0.51140964,0.075680122,-0.244259715,0.998488843,0.508886755,0.07592918,-0.244414121,0.998776317,0.499858797,0.08445707,-0.096025579,0.992278397,0.49344188,0.085988961,-0.306384683,0.998493075,0.520262897,0.10846848,-0.168753505,0.999069631,0.517024875,0.108338214,-0.229787156,0.999492466,0.495087624,0.191958919,0.071804032,0.998731673,0.465445906,0.186771825,-0.389989257,0.999977648,0.493060499,0.317450672,0.146350443,0.11454004,0.467607677,0.32129389,-0.447834641,0.993367076,0.516296268,0.418181241,0.060557853,0.240089357,0.497939408,0.431433141,-0.451158226,0.984368563,0.521402001,0.450366765,0.052542895,0.232150078,0.501193166,0.463547796,-0.503619909,0.971168339,0.521863341,0.452554613,0.015791649,0.246498674,0.511690557,0.46267429,-0.5028373,0.967511177,0.52080071,0.439774603,0.040025078,0.252900898,0.512342274,0.451350898,-0.449929625,0.942646444,0.49261713,0.426199377,0.140748411,0.998692095,0.473136514,0.423838764,-0.140875667,0.999225318,0.490385294,0.587304294,0.27256918,0.470065355,0.472977549,0.599008977,-0.004287165,0.978428781,0.472952902,0.73691684,0.472978294,0.730100572,0.470280975,0.76418674,0.18793945,0.988135338,0.459898144,0.764594972,0.486877531,0.796078801,0.45920831,0.797613919,0.199021429,0.963316679,0.52392596,0.76789391,0.405442089,0.897610128,0.527657151,0.797217727,0.070364535,0.985902309
None,0.52306354,0.090303786,-0.212586433,0.999072373,0.514981627,0.074810162,-0.196621567,0.997242033,0.514253795,0.074574448,-0.196643233,0.996604741,0.51337111,0.074506633,-0.196601883,0.997430265,0.512454629,0.075370923,-0.242969111,0.998477638,0.510044396,0.075536929,-0.243031457,0.998444378,0.507476985,0.075840309,-0.243185714,0.998741508,0.499429762,0.084362082,-0.09501747,0.9920578,0.492764145,0.085987404,-0.303136051,0.998434365,0.519781291,0.10845463,-0.168050095,0.999004722,0.51647681,0.108450763,-0.228484869,0.999457002,0.494812548,0.191517174,0.071828581,0.998674154,0.465610266,0.18680878,-0.387310207,0.999975622,0.492622942,0.316339105,0.143771976,0.110166512,0.468302965,0.321259677,-0.44614926,0.993207276,0.513204932,0.418096006,0.057655621,0.231092915,0.498092264,0.432345062,-0.450077593,0.983544886,0.518809855,0.45037064,0.049733832,0.224164665,0.501643896,0.464143872,-0.50201261,0.969599962,0.519585013,0.452358633,0.013732187,0.237996653,0.511693358,0.463096499,-0.50110352,0.965839863,0.518220484,0.439713687,0.037423514,0.243896529,0.51228869,0.451981962,-0.448874861,0.940151453,0.4921785,0.426314414,0.139062837,0.998682082,0.473279804,0.424076557,-0.139201164,0.999200404,0.489536703,0.587235212,0.272547424,0.468851477,0.473418623,0.59916234,-0.003081006,0.97721982,0.47294575,0.738230348,0.474918425,0.728123426,0.470246166,0.764240503,0.189788952,0.987469256,0.459898472,0.765989125,0.48903951,0.794755995,0.459169924,0.799105763,0.200930908,0.962382197,0.523792684,0.768995047,0.408028752,0.896574438,0.527640045,0.797213554,0.073119715,0.985523641
None,0.522648036,0.08972431,-0.211048007,0.999047518,0.514325082,0.07422217,-0.194941163,0.997185826,0.513590753,0.073982403,-0.194963366,0.996536732,0.512705863,0.073948942,-0.194918901,0.997369111,0.511834323,0.074770339,-0.241388008,0.998438716,0.509416521,0.074931271,-0.241448477,0.998410523,0.506863773,0.075276129,-0.241602018,0.998715639,0.499033868,0.083983533,-0.093179055,0.991871595,0.49240604,0.085654065,-0.302156806,0.998391449,0.519467175,0.108158074,-0.166472107,0.998951435,0.516168594,0.108391933,-0.227000564,0.999429107,0.494617641,0.191192195,0.072442971,0.998629034,0.465636432,0.186838299,-0.386508763,0.999974012,0.492161274,0.315013289,0.144669741,0.106034301,0.46830827,0.32125929,-0.445843935,0.993093491,0.511849225,0.417392671,0.059023194,0.22299166,0.498458803,0.43244946,-0.44988355,0.982925057,0.517647326,0.449825764,0.05113082,0.217107683,0.502012551,0.464135796,-0.501704097,0.96839112,0.518101096,0.451515049,0.014776247,0.230450645,0.511742294,0.4630723,-0.50056237,0.964554131,0.516744792,0.43899855,0.03872085,0.235826135,0.51231426,0.451993674,-0.448607147,0.938189864,0.491779327,0.42622894,0.138347536,0.998674154,0.473300159,0.424073488,-0.138487846,0.99917835,0.488404274,0.586773217,0.273937672,0.467760444,0.473791599,0.599139333,-0.001729482,0.976027608,0.472437531,0.738234222,0.477778375,0.726556003,0.470229805,0.763829648,0.19321613,0.986763537,0.459500551,0.765719295,0.492107928,0.79345721,0.459151208,0.799152255,0.204717129,0.961384475,0.523593247,0.769490123,0.411839068,0.895524383,0.527548432,0.797060728,0.078284152,0.985107839
None,0.52222842,0.089221254,-0.20832482,0.999033928,0.513836563,0.073761821,-0.192134038,0.997168183,0.513119817,0.073533766,-0.192153141,0.99651581,0.512251973,0.073541813,-0.19210574,0.997342527,0.511269927,0.074339032,-0.237972736,0.998419762,0.508816957,0.074529298,-0.238034397,0.998397112,0.506238818,0.074933425,-0.238186985,0.998707473,0.498855412,0.083692536,-0.090037867,0.991781652,0.492043823,0.085499048,-0.29613775,0.998377502,0.51923883,0.107893243,-0.163687259,0.998916686,0.515876353,0.108306959,-0.223398238,0.999412775,0.494485527,0.19107528,0.075105324,0.998588502,0.465637296,0.186839074,-0.38146174,0.999973118,0.491517365,0.314322263,0.145508781,0.101964436,0.468312919,0.320892215,-0.441373348,0.993062735,0.510954022,0.416814417,0.059577603,0.214773431,0.498708427,0.432424277,-0.445322454,0.982391179,0.515836716,0.449430972,0.05156697,0.209987715,0.502021611,0.463991374,-0.496424019,0.967288613,0.517019212,0.450951636,0.015327739,0.222841948,0.511742949,0.462856799,-0.494901806,0.963380516,0.5159446,0.438459754,0.03929887,0.227781385,0.512329817,0.451939553,-0.443838447,0.936496794,0.491477311,0.426190287,0.138120845,0.998668313,0.473345459,0.424048305,-0.138263851,0.999163568,0.487985939,0.586770952,0.271086276,0.466584682,0.474074066,0.599172294,-0.002061839,0.97514236,0.472344935,0.739138663,0.469767988,0.72509402,0.470231831,0.763812959,0.190136001,0.986233711,0.459469855,0.767166555,0.483359098,0.792463183,0.459154606,0.79988879,0.201208308,0.960738778,0.523552418,0.770429611,0.402026325,0.894694507,0.52754575,0.796903551,0.075473443,0.984826148
None,0.522008121,0.088882588,-0.207658559,0.99901557,0.513582706,0.073452592,-0.191450492,0.997136533,0.512860179,0.073228352,-0.191468924,0.996477008,0.511985302,0.073259145,-0.191421807,0.997303188,0.51101619,0.074043795,-0.237302303,0.998393416,0.508561373,0.07424935,-0.237364098,0.998375356,0.505981982,0.074685648,-0.237516567,0.998692691,0.498709828,0.083463296,-0.089283787,0.991653681,0.491877258,0.085353479,-0.295676529,0.998355865,0.519091308,0.107700914,-0.162986666,0.998878121,0.515715718,0.108245946,-0.222718626,0.999394476,0.494365305,0.190978482,0.075838327,0.9985497,0.465637207,0.186844558,-0.38095066,0.999972224,0.491128504,0.313914925,0.145895272,0.098163493,0.468311161,0.320722014,-0.440713018,0.993004262,0.510450423,0.416451544,0.05945728,0.207092047,0.498825401,0.43242079,-0.444169849,0.981861591,0.51492399,0.449178636,0.051374,0.203339234,0.502024174,0.463947922,-0.495249897,0.966226161,0.516469836,0.450586349,0.015405806,0.215736225,0.511742353,0.462774277,-0.493582636,0.962243497,0.515518486,0.438114077,0.039250083,0.22028546,0.512334704,0.45192951,-0.442606598,0.934825063,0.491202444,0.426186353,0.138041019,0.99866569,0.47337538,0.424049318,-0.138186246,0.999151409,0.487700135,0.586773932,0.271963418,0.465475708,0.474274069,0.599276483,-0.001903175,0.97431469,0.472266585,0.739754558,0.472006083,0.724201322,0.470232397,0.763811648,0.19044368,0.98575592,0.459448159,0.768010736,0.485805839,0.791858435,0.459158599,0.800336421,0.20155172,0.960131884,0.523537755,0.771047831,0.404913127,0.894139588,0.527545571,0.796816707,0.075861193,0.984570324
None,0.521998405,0.088776581,-0.205450371,0.998981297,0.513588548,0.073315263,-0.189384088,0.997070193,0.512865126,0.073099464,-0.18939954,0.996399641,0.51198864,0.073146433,-0.189352036,0.997237146,0.511013508,0.073894843,-0.235636979,0.9983446,0.508562207,0.074108995,-0.235698774,0.9983325,0.505985796,0.074560203,-0.235852093,0.998659253,0.498698145,0.083313756,-0.088187411,0.991478205,0.491855711,0.085195631,-0.296329916,0.9983145,0.519081175,0.107620887,-0.161103338,0.998826206,0.515713811,0.108235717,-0.221350521,0.999366224,0.494311094,0.190902144,0.078353278,0.998517871,0.465636015,0.186566934,-0.382119119,0.999971271,0.491010189,0.313409001,0.148995638,0.094434604,0.468288809,0.319828779,-0.441218853,0.992910981,0.510555029,0.416448176,0.0666942,0.1997343,0.498695195,0.432421088,-0.444286525,0.981384516,0.515194654,0.449084014,0.061161011,0.196940854,0.501877487,0.463839471,-0.495328367,0.965330422,0.516493738,0.450542033,0.025140202,0.208886862,0.511625886,0.462715328,-0.49351269,0.961289823,0.515515208,0.438120186,0.046702255,0.213211328,0.512228608,0.451927006,-0.44265452,0.933423281,0.489506543,0.425018191,0.138251141,0.998656988,0.473285496,0.422794759,-0.1383982,0.999129832,0.486309469,0.586733103,0.265490174,0.460557759,0.474972636,0.599175453,-0.010906624,0.973321617,0.472000986,0.74012661,0.455512345,0.719287813,0.470451593,0.763788521,0.171116978,0.985105395,0.459309906,0.76853168,0.468096018,0.788790464,0.459300756,0.800545096,0.181182593,0.959485114,0.523524225,0.771446526,0.387157261,0.891256571,0.527619362,0.796728075,0.055646349,0.984115601
None,0.521998763,0.088728659,-0.206741899,0.998996496,0.513619065,0.073200352,-0.191069305,0.997127295,0.512896419,0.072993465,-0.191083059,0.996471167,0.512013316,0.073055051,-0.191035867,0.997285724,0.51103735,0.073772043,-0.236491367,0.998368144,0.508584499,0.073997669,-0.236548662,0.998359799,0.506001115,0.074464448,-0.236691386,0.99868083,0.498791844,0.083190523,-0.090740837,0.991652071,0.491855234,0.085048184,-0.297387302,0.998338699,0.51907742,0.107620284,-0.162653178,0.998830616,0.515698314,0.108272865,-0.221857637,0.999368787,0.494196594,0.190883428,0.075526766,0.998508453,0.465607554,0.186493129,-0.382779717,0.999970734,0.490867913,0.313313276,0.147893563,0.091567539,0.468082726,0.319707483,-0.441523552,0.99286598,0.510473609,0.416450411,0.067164138,0.193580732,0.498617113,0.432445914,-0.444442332,0.980929792,0.515263498,0.449077815,0.061845463,0.19160533,0.501825392,0.463817179,-0.495256275,0.964418828,0.51656127,0.450490355,0.025909737,0.203126416,0.511584401,0.462668091,-0.493428558,0.960316598,0.515573859,0.438121974,0.047306575,0.207238302,0.512195826,0.451919585,-0.442791849,0.931985021,0.488188565,0.424904287,0.137426317,0.998666584,0.473013073,0.422606796,-0.13757351,0.999123633,0.485581458,0.586722016,0.265186369,0.458986312,0.475037187,0.599126399,-0.01069407,0.972586274,0.471487612,0.740088284,0.457622141,0.717469156,0.470454931,0.763194859,0.174983963,0.984604537,0.458877414,0.768662095,0.470672607,0.787106574,0.45928669,0.800516009,0.185444713,0.958894372,0.523367882,0.771418273,0.390543878,0.889922798,0.527618945,0.796319962,0.057808518,0.98380363
None,0.522001982,0.088707455,-0.207065985,0.999012887,0.513642073,0.073130921,-0.191292152,0.997186244,0.512917876,0.072929166,-0.191307142,0.996543944,0.51202631,0.072999738,-0.191261917,0.997336626,0.511059225,0.073696658,-0.23700738,0.998394072,0.508605957,0.073928572,-0.237066105,0.998389244,0.506017804,0.07440462,-0.23721166,0.998704791,0.498873293,0.083103999,-0.090959355,0.991817176,0.491856247,0.084940322,-0.298117936,0.998365283,0.519077003,0.107626043,-0.16285111,0.998836279,0.51569134,0.108320482,-0.222420096,0.999372363,0.494066656,0.190870211,0.07545644,0.998505652,0.465580702,0.186422497,-0.383175224,0.999970376,0.490583986,0.313246667,0.147943094,0.088837884,0.467973769,0.319517434,-0.441762269,0.992848456,0.5102247,0.416452795,0.069073625,0.18828167,0.498505682,0.432450265,-0.444637597,0.980631471,0.515157163,0.449075103,0.064128041,0.187076941,0.501734912,0.463794321,-0.495510638,0.963799536,0.51645577,0.45043081,0.028099174,0.198220685,0.511491895,0.462618381,-0.493669927,0.959657371,0.515487909,0.438116252,0.049268212,0.202103809,0.512104452,0.451911867,-0.442994773,0.931014061,0.487360239,0.424772114,0.137354448,0.998677433,0.472942412,0.422423244,-0.137501091,0.999119103,0.484901339,0.586711228,0.264436543,0.457970321,0.475081146,0.599085927,-0.009929433,0.972075939,0.471007735,0.740392625,0.455761254,0.716338992,0.470461041,0.762879968,0.175511509,0.984250665,0.458424419,0.76929301,0.468638331,0.785999119,0.459274679,0.800477087,0.185949102,0.958571732,0.523177147,0.771448493,0.388413131,0.888997197,0.527619064,0.796122015,0.059741795,0.983613074
None,0.522084355,0.088719636,-0.207573891,0.999011457,0.513819754,0.073150039,-0.191772431,0.997193158,0.513112545,0.072949909,-0.191788226,0.996546566,0.512254536,0.073022477,-0.191741526,0.997333705,0.51115787,0.073703542,-0.237100765,0.998389959,0.508683085,0.073931649,-0.23716116,0.998386741,0.506072104,0.074405499,-0.237307101,0.998706102,0.498975337,0.083093442,-0.091146119,0.991795957,0.491875231,0.084908724,-0.298048854,0.998364627,0.51912868,0.107661776,-0.163250715,0.998821974,0.515713215,0.108414449,-0.222688287,0.999366164,0.494079292,0.1908447,0.074972779,0.998491228,0.465581894,0.186384574,-0.382519424,0.99996984,0.490342051,0.313278109,0.147159174,0.08633405,0.467661619,0.319537997,-0.441153139,0.99282378,0.509799242,0.416378796,0.067357503,0.183747426,0.498332202,0.432635486,-0.444120586,0.98033613,0.514194369,0.448954195,0.061655723,0.183310151,0.501613498,0.463861346,-0.494862616,0.963159919,0.515889168,0.450226337,0.026836988,0.194109142,0.511361241,0.462623268,-0.493225485,0.958976626,0.514997721,0.437942207,0.0479035,0.197629035,0.511966527,0.451926649,-0.442505538,0.930041075,0.487429321,0.425688416,0.136611074,0.998683751,0.47290048,0.423377395,-0.13676545,0.999115169,0.484776109,0.587087512,0.26618737,0.457300603,0.475077868,0.599622846,-0.002544244,0.971365392,0.470693916,0.740890503,0.46145159,0.716434896,0.470475286,0.762928963,0.191469163,0.983771205,0.458008349,0.769777119,0.474709094,0.78518188,0.459271818,0.800444901,0.203089952,0.957914293,0.522936523,0.771775305,0.395240992,0.888583064,0.52758503,0.796143949,0.079274535,0.983342946
